z_synthetic,tau_dimensionless,p0,tau_scale,integrated_flip_activity,T_q0,power_T2_q0,T_q1,power_T2_q1,T_q2,power_T2_q2,T_q3,power_T2_q3,T_q4,power_T2_q4
1.6880503144654089,19.776322813296314,0.05,20.0,0.6875395575221571,1.0,1.0,0.7367010229947473,0.5427283972815071,0.5858139746627019,0.34317801291011274,0.5028116875930637,0.2528195931801847,0.4658307810067473,0.21699831653335616
1.7018867924528303,19.87900681948847,0.05,20.0,0.6901177670040666,1.0,1.0,0.7358573422115414,0.5414860280866336,0.5846404341345964,0.3418044372250894,0.5015170034331498,0.25151930473256595,0.46449823575563204,0.21575861102009472
1.7157232704402516,19.98116631720951,0.05,20.0,0.6926762276092494,1.0,1.0,0.7350210790803389,0.5402559866924258,0.583478206813923,0.34044681782679115,0.5002355319332241,0.2502355874085157,0.4631796658849016,0.2145354028892491
1.729559748427673,20.08280663760347,0.05,20.0,0.6952152066592304,1.0,1.0,0.7341921232703639,0.5390380738722452,0.5823271134662295,0.3391048670779109,0.4989670553966924,0.2489681223712459,0.4618748367490134,0.2133283648219278
1.7433962264150944,20.183933030945944,0.05,20.0,0.6977349663321893,1.0,1.0,0.7333703667384993,0.537832094810161,0.5811869787633973,0.33777830428412564,0.4977113610207804,0.2477165988891576,0.4605835190564341,0.21213717802640858
1.7572327044025158,20.284550668271486,0.05,20.0,0.7002357637907344,1.0,1.0,0.7325557036687459,0.5366378589776114,0.5800576311758392,0.3364668554853259,0.4964682407579192,0.2464807140812632,0.45930548871608096,0.21096153196471798
1.7710691823899372,20.384664642960225,0.05,20.0,0.7027178513057959,1.0,1.0,0.7317480304136259,0.5354551800142208,0.5789389028682833,0.3351702532543316,0.49523749118185034,0.2452601726720933,0.45804052668904915,0.20980112408958154
1.7849056603773585,20.484279972285005,0.05,20.0,0.7051814763767769,1.0,1.0,0.7309472454374552,0.5342838756126033,0.5778306295990078,0.3338882365027857,0.4940189133582648,0.24405468675568076,0.45678841884541366,0.20865565959129306
1.79874213836478,20.583401598920172,0.05,20.0,0.7076268818480997,1.0,1.0,0.7301532492614157,0.533123767407003,0.5767326506223897,0.33262055029392734,0.4928123127197931,0.24286397556823114,0.45554895582590177,0.2075248511540694
1.8125786163522013,20.682034392413158,0.05,20.0,0.7100543060222687,1.0,1.0,0.7293659444103613,0.5319746808656183,0.5756448085946437,0.331366945661964,0.49161749894518114,0.24168776526911517,0.45432193290824646,0.2064084187214852
1.8264150943396227,20.780183150619944,0.05,20.0,0.7124639827695781,1.0,1.0,0.7285852353612915,0.5308364451864686,0.5745669494826262,0.33012717943777076,0.4904342858424842,0.24052578872982752,0.4531071498780332,0.20530608927059443
1.840251572327044,20.87785260110551,0.05,20.0,0.71485614163458,1.0,1.0,0.7278110284934332,0.5297088931966689,0.5734989224755889,0.32890101408066147,0.48926249123612514,0.23937778533057943,0.4519044109038657,0.2042175965943699
1.8540880503144654,20.9750474025102,0.05,20.0,0.7172310079394235,1.0,1.0,0.7270432320398708,0.5285918612549814,0.5724405798997716,0.3276882175159868,0.48810193685766834,0.23824350076420725,0.45071352441668366,0.2031426810921085
1.8679245283018868,21.071772145883088,0.05,20.0,0.7195888028841785,1.0,1.0,0.726281756040668,0.5274851891575164,0.5713917771357262,0.3264885629783234,0.48695244824016537,0.23712268684709092,0.44953430299306835,0.2020810895674638
1.8817610062893082,21.168031355983274,0.05,20.0,0.7219297436442423,1.0,1.0,0.7255265122974286,0.5263887200464709,0.5703523725382698,0.3253018288600332,0.4858138546159372,0.23601510133679496,0.44836656324238666,0.20103257503378913
1.8955974842767296,21.26382949254992,0.05,20.0,0.724254043464933,1.0,1.0,0.7247774143292431,0.5253023003217834,0.5693222273589708,0.3241277985649796,0.4846859888176629,0.23492050775615564,0.4472101256976238,0.19999689652648447
1.909433962264151,21.359170951542147,0.05,20.0,0.7265619117533642,1.0,1.0,0.7240343773299721,0.5242257795556005,0.5683012056710719,0.32296626036719395,0.4835686871826493,0.23383867522355092,0.44606481470976483,0.19897381892205684
1.9232704402515723,21.4540600663494,0.05,20.0,0.7288535541676925,1.0,1.0,0.7232973181268193,0.5231590104094492,0.5672891742967626,0.32181700727430274,0.48246178946016266,0.23276937828910232,0.4449304583455915,0.1979631127636181
1.9371069182389937,21.548501108973316,0.05,20.0,0.7311291727038289,1.0,1.0,0.7225661551401474,0.5221018485540156,0.5662860027367141,0.3206798368955258,0.48136513872170855,0.2317123967765697,0.443806888288765,0.19696455409255637
1.950943396226415,21.642498291181774,0.05,20.0,0.733388965779696,1.0,1.0,0.7218408083444944,0.5210541525914331,0.5652915631017942,0.31955455131406973,0.48027858127415,0.23066751563071033,0.44269393974407195,0.195977924286128
1.9647798742138365,21.736055765635985,0.05,20.0,0.7356331283171148,1.0,1.0,0.7211211992307468,0.5200157839799904,0.5643057300468844,0.31844095696374725,0.4792019665755599,0.22963452476988405,0.4415914513447155,0.19500300990073224
1.9786163522012579,21.82917762699129,0.05,20.0,0.7378618518214,1.0,1.0,0.7204072507694312,0.5189866069611702,0.5633283807067232,0.31733886450965887,0.4781351471537063,0.22861321894369638,0.4404992650625392,0.19403960252063718
1.9924528301886792,21.921867912972516,0.05,20.0,0.7400753244587384,1.0,1.0,0.7196988873750836,0.5179664884889332,0.5623593946337014,0.31624808873278315,0.4770779785270755,0.22760339759548073,0.4394172261210749,0.19308749861193988
2.006289308176101,22.01413060542449,0.05,20.0,0.7422737311314244,1.0,1.0,0.7189960348716601,0.5169552981611695,0.5613986537375434,0.31516844841832614,0.4760303191283406,0.22660486472942978,0.4383451829113123,0.19214649938155184
2.020125786163522,22.105969631338425,0.05,20.0,0.7444572535510219,1.0,1.0,0.7182986204589539,0.5159529081532362,0.5604460422268033,0.31409976624768776,0.4749920302301861,0.22561742878219404,0.4372829869100891,0.19121641064100917
2.0339622641509436,22.197388863854886,0.05,20.0,0.7466260703095198,1.0,1.0,0.7176065726799837,0.5149591931535128,0.5595014465521169,0.31304186869391126,0.47396297587340636,0.22464090249877516,0.43623049260100927,0.1902970426749192
2.0477987421383648,22.288392123243877,0.05,20.0,0.7487803569485466,1.0,1.0,0.7169198213893199,0.5139740303008943,0.558564755351143,0.31199458592048224,0.4729430227971938,0.223675102812547,0.43518755739779597,0.18938821011385995
2.0616352201257864,22.378983177862814,0.05,20.0,0.7509202860267077,1.0,1.0,0.7162382977223172,0.5129972991241627,0.5576358593951393,0.31095775168335554,0.47193204037154074,0.22271985072924555,0.43415404156999243,0.18848973181155873
2.0754716981132075,22.469165745092813,0.05,20.0,0.7530460271851023,1.0,1.0,0.7155619340652252,0.5120288814831656,0.556714651537113,0.30993120323608914,0.47092990053168027,0.22177497121477827,0.43312980817092783,0.18760143072618474
2.089308176100629,22.558943492254024,0.05,20.0,0.7551577472110815,1.0,1.0,0.7148906640261434,0.5110686615117402,0.5558010266614946,0.3089147812379714,0.469936477714493,0.22084029308670416,0.43211472296786685,0.18672313380559633
2.1031446540880503,22.648320037500497,0.05,20.0,0.7572556101003016,1.0,1.0,0.7142244224067976,0.5101165255623237,0.5548948816352802,0.3079083296650317,0.4689516487968126,0.21991564890924908,0.43110865437426565,0.18585467187639004
2.116981132075472,22.737298950695116,0.05,20.0,0.7593397771171255,1.0,1.0,0.7135631451751058,0.5091723621521891,0.5539961152605942,0.3069116957238296,0.46797529303556284,0.2190008748917209,0.4301114733840613,0.18499587953660807
2.130817610062893,22.825883754265202,0.05,20.0,0.7614104068534272,1.0,1.0,0.7129067694385106,0.5082360619112537,0.5531046282286215,0.3059247297679216,0.4670072920096627,0.21809581079019835,0.42912305350792174,0.18414659505196265
2.1446540880503147,22.914077924039205,0.05,20.0,0.7634676552858453,1.0,1.0,0.7122552334180526,0.5073075175314047,0.5522203230748665,0.3049472852169099,0.4660475295636397,0.21720029981237163,0.42814327071139036,0.1833066602554469
2.158490566037736,23.001884890065064,0.05,20.0,0.765511675831537,1.0,1.0,0.7116084764231594,0.5063866237172902,0.5513431041356907,0.30397921847797904,0.46509589175289145,0.21631418852541734,0.4271720033548577,0.18247592045020258
2.1723270440251574,23.08930803741066,0.05,20.0,0.7675426194024779,1.0,1.0,0.7109664388271273,0.5054732771385273,0.5504728775060889,0.3030203888698335,0.4641522667905402,0.21543732676679683,0.42620913213529815,0.18165422431552403
2.1861635220125786,23.176350706946867,0.05,20.0,0.7695606344583513,1.0,1.0,0.7103290620432758,0.50456737638328,0.5496095509986605,0.3020706585489492,0.46321654499582565,0.21456956755786977,0.42525454002971086,0.18084142381588095
2.2,23.263016196113618,0.05,20.0,0.7715658670580717,1.0,1.0,0.7096962885017488,0.5036688219131575,0.5487530341037385,0.3011298924380588,0.46228861874398464,0.21371076702022118,0.4243081122402076,0.1800373741128486
